"";"Inverter: INV 1 (#1, 1/21010730236TJ9902137)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BiDirectionalMeter: MET 1 (#2, 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"";"Pac (W)";"Pdc1 (W)";"Pdc2 (W)";"Pdc3 (W)";"Yield (Wh)";"Udc1 (V)";"Udc2 (V)";"Udc3 (V)";"Temperature (°C)";"Uac (V)";"Status";"Error";"Iac (mA)";"Idc1 (mA)";"Idc2 (mA)";"Idc3 (mA)";"Pdc4 (W)";"Idc4 (mA)";"Udc4 (V)";"Pac (W)";"Yield (Wh)";"Status";"Error";"Etotal_C (WattEver)";"Pac1 (W)";"Pac2 (W)";"Pac3 (W)";"Uac1 (V)";"Uac2 (V)";"Uac3 (V)";"Qac1 (var)";"Qac2 (var)";"Qac3 (var)";"Iac1 (mA)";"Iac2 (mA)";"Iac3 (mA)";"Fac (Hz)";"Cos(Phi)";"Pac raw (W)";"Etotal Forward (Wh)";"Etotal Reverse (Wh)";"Etotal Raw (Wh)";
"2019-07-27 10:55:00";"7636";"2189";"2205";"1043";"15530";"602";"595";"562";"40";"237";"5";"0";"32290";"3635";"3710";"1845";"2295";"3630";"628";"11325";"32197";"1";"0";"1159094";"-6380";"7074";"2964";"238";"237";"237";"6118";"1324";"7900";"-39520";"34080";"38780";"50.010";"0.232";"3656";"6919600";"1490770";"5428668";
"2019-07-27 11:00:00";"7596";"2176";"2189";"1030";"16160";"599";"593";"560";"40";"237";"5";"0";"32175";"3650";"3690";"1830";"2279";"3655";"624";"13202";"33295";"1";"0";"1198630";"-6492";"8410";"3756";"238";"237";"236";"7092";"550";"8892";"-43060";"39260";"44100";"50.010";"0.320";"5672";"6920020";"1490770";"5429044";
"2019-07-27 11:05:00";"8736";"2479";"2533";"1194";"16890";"600";"591";"560";"40";"236";"5";"0";"37010";"4130";"4290";"2105";"2626";"4220";"622";"12269";"34317";"1";"0";"1235436";"-6848";"7164";"3200";"237";"237";"235";"6394";"1056";"7854";"-42300";"35080";"39840";"49.990";"0.232";"3516";"6920330";"1490770";"5429399";
"2019-07-27 11:10:00";"12439";"3525";"3580";"1683";"17920";"603";"593";"561";"40";"237";"5";"0";"52615";"5850";"6075";"3005";"3720";"5985";"624";"14176";"35498";"1";"0";"1277958";"-6206";"5690";"2548";"238";"237";"235";"5194";"1160";"6646";"-37120";"29620";"34460";"50.000";"0.174";"2044";"6920540";"1490780";"5429678";
"2019-07-27 11:15:00";"13662";"3887";"3949";"1857";"19050";"598";"588";"557";"41";"237";"5";"0";"57540";"6495";"6725";"3300";"4115";"6615";"620";"16023";"36834";"1";"0";"1326037";"-5612";"5424";"2456";"238";"237";"236";"4912";"728";"6178";"-34580";"28240";"32480";"49.990";"0.210";"2270";"6920750";"1490790";"5429849";
"2019-07-27 11:20:00";"12062";"3428";"3492";"1645";"20060";"594";"583";"555";"41";"237";"5";"0";"50885";"5755";"5985";"2935";"3632";"5895";"615";"15449";"38121";"1";"0";"1372375";"-5670";"6240";"2716";"237";"237";"235";"5254";"502";"6810";"-35260";"30440";"34580";"49.980";"0.254";"3280";"6920990";"1490800";"5430055";
"2019-07-27 11:25:00";"7747";"2232";"2255";"1063";"20720";"585";"576";"551";"41";"236";"5";"0";"32830";"3785";"3900";"1895";"2343";"3840";"607";"13636";"39256";"1";"0";"1413229";"-6458";"8202";"3884";"236";"236";"235";"7234";"890";"8536";"-43600";"38820";"43200";"49.990";"0.319";"5630";"6921470";"1490800";"5430431";
"2019-07-27 11:30:00";"5634";"1618";"1635";"766";"21190";"581";"576";"547";"41";"236";"5";"0";"24125";"2770";"2860";"1385";"1695";"2805";"606";"12104";"40261";"1";"0";"1449423";"-6946";"9108";"4380";"237";"236";"234";"8094";"854";"9220";"-47320";"42160";"46520";"49.980";"0.336";"6544";"6922010";"1490800";"5430970";
"2019-07-27 11:35:00";"7951";"2247";"2307";"1084";"21850";"592";"583";"554";"41";"236";"5";"0";"33785";"3790";"3960";"1940";"2386";"3860";"617";"12591";"41310";"1";"0";"1487184";"-6380";"7846";"3250";"236";"236";"235";"6630";"1128";"8348";"-41520";"37440";"41440";"49.980";"0.278";"4718";"6922410";"1490800";"5431443";
"2019-07-27 11:40:00";"6385";"1815";"1872";"885";"22380";"578";"578";"551";"41";"236";"5";"0";"27165";"3115";"3225";"1570";"1933";"3130";"612";"10502";"42186";"1";"0";"1518716";"-7334";"8354";"2942";"236";"236";"235";"6858";"1924";"9054";"-44900";"40060";"43820";"49.990";"0.214";"3958";"6922740";"1490800";"5431764";
"2019-07-27 11:45:00";"4541";"1309";"1334";"626";"22770";"585";"576";"547";"41";"236";"5";"0";"19525";"2255";"2305";"1140";"1378";"2250";"611";"9928";"43013";"1";"0";"1548499";"-7800";"9602";"3514";"236";"236";"234";"7700";"1608";"10306";"-48680";"44760";"49500";"49.990";"0.261";"5318";"6923160";"1490800";"5432174";
"2019-07-27 11:50:00";"3624";"1055";"1056";"501";"23070";"582";"577";"549";"41";"236";"5";"0";"15695";"1800";"1815";"900";"1095";"1805";"609";"9100";"43771";"1";"0";"1575768";"-7682";"9558";"3602";"237";"236";"235";"7774";"1322";"10270";"-48580";"44500";"49460";"50.000";"0.269";"5472";"6923570";"1490800";"5432557";
"2019-07-27 11:55:00";"4912";"1405";"1422";"665";"23470";"595";"588";"558";"42";"236";"5";"0";"21145";"2380";"2445";"1175";"1469";"2390";"619";"11632";"44737";"1";"0";"1610550";"-6978";"9524";"4370";"237";"236";"235";"8026";"296";"10018";"-47420";"43880";"49600";"50.010";"0.348";"6918";"6924110";"1490800";"5433073";
"2019-07-27 12:00:00";"10135";"2864";"2930";"1380";"24310";"613";"601";"570";"41";"237";"5";"0";"42945";"4695";"4915";"2410";"3047";"4800";"635";"13419";"45854";"1";"0";"1650752";"-6468";"6784";"3164";"237";"237";"235";"6164";"600";"7354";"-40780";"33700";"38400";"50.000";"0.236";"3476";"6924410";"1490800";"5433485";
"2019-07-27 12:05:00";"11867";"3364";"3435";"1625";"25300";"611";"601";"569";"41";"237";"5";"0";"49975";"5500";"5730";"2835";"3568";"5635";"632";"13377";"46968";"1";"0";"1690866";"-3970";"3314";"2142";"238";"237";"236";"3284";"-114";"4100";"-25440";"20180";"24380";"49.960";"0.261";"1494";"6924560";"1490820";"5433711";
"2019-07-27 12:10:00";"9706";"2777";"2814";"1330";"26110";"602";"594";"561";"42";"237";"5";"0";"40925";"4615";"4730";"2345";"2927";"4640";"627";"9214";"47735";"1";"0";"1718495";"-3980";"2412";"948";"238";"238";"236";"1926";"518";"3342";"-21380";"15480";"18800";"49.980";"0.108";"-590";"6924560";"1490870";"5433710";
"2019-07-27 12:15:00";"8435";"2426";"2432";"1146";"26820";"590";"589";"560";"42";"237";"5";"0";"35580";"4100";"4130";"2030";"2540";"4075";"623";"8267";"48424";"0";"0";"1743291";"-4252";"2794";"1202";"238";"237";"236";"2376";"586";"3650";"-23060";"16580";"19940";"49.990";"0.049";"-236";"6924560";"1490900";"5433670";
"2019-07-27 12:20:00";"7991";"2293";"2297";"1076";"27480";"590";"587";"558";"42";"237";"5";"0";"33725";"3880";"3910";"1905";"2416";"3900";"620";"7895";"49082";"0";"0";"1766969";"-4298";"2966";"1186";"238";"238";"236";"2488";"546";"3664";"-23340";"17100";"19980";"49.990";"0.019";"-104";"6924570";"1490910";"5433662";
"2019-07-27 12:25:00";"5616";"1632";"1634";"769";"27960";"580";"578";"551";"42";"237";"5";"0";"23770";"2785";"2800";"1365";"1713";"2775";"611";"6588";"49631";"1";"0";"1786738";"-4590";"3720";"1626";"238";"238";"236";"3160";"542";"4438";"-25740";"19620";"23100";"50.000";"0.088";"764";"6924630";"1490910";"5433675";
"2019-07-27 12:30:00";"2471";"735";"728";"346";"28170";"563";"562";"533";"42";"237";"5";"0";"10825";"1290";"1295";"625";"756";"1255";"596";"4709";"50025";"1";"0";"1800901";"-4790";"4710";"2234";"238";"237";"237";"4048";"590";"5360";"-28440";"23060";"27120";"50.000";"0.211";"2158";"6924810";"1490910";"5433807";
"2019-07-27 12:35:00";"2557";"752";"751";"354";"28380";"574";"570";"541";"42";"237";"5";"0";"11225";"1315";"1330";"635";"771";"1265";"604";"4593";"50407";"1";"0";"1814671";"-4758";"4726";"2136";"238";"238";"237";"3984";"548";"5312";"-28160";"23100";"26900";"49.990";"0.209";"2112";"6924990";"1490910";"5433992";
"2019-07-27 12:40:00";"3443";"1008";"1009";"475";"28660";"585";"581";"551";"42";"237";"5";"0";"14855";"1725";"1745";"835";"1037";"1690";"614";"5113";"50832";"1";"0";"1829953";"-4632";"4270";"2006";"239";"238";"236";"3644";"488";"5004";"-26880";"21420";"25620";"50.000";"0.177";"1646";"6925130";"1490910";"5434146";
"2019-07-27 12:45:00";"4138";"1176";"1209";"570";"29000";"588";"584";"553";"42";"239";"5";"0";"17620";"2030";"2085";"1015";"1240";"2015";"619";"2416";"51034";"1";"0";"1837231";"2";"-1024";"-524";"239";"239";"238";"-802";"82";"-960";"1040";"-4300";"-4540";"50.000";"0.676";"-1568";"6925130";"1491040";"5434166";
"2019-07-27 12:50:00";"6372";"1816";"1862";"876";"29530";"598";"595";"562";"42";"238";"5";"0";"26880";"3055";"3130";"1535";"1906";"3035";"630";"3951";"51363";"1";"0";"1849082";"232";"-1666";"-944";"239";"238";"237";"-1484";"200";"-1668";"6200";"-6940";"-8060";"49.980";"0.631";"-2376";"6925130";"1491240";"5433991";
"2019-07-27 12:55:00";"6416";"1831";"1874";"886";"30070";"589";"590";"558";"42";"239";"5";"0";"27055";"3095";"3185";"1580";"1925";"3085";"628";"4108";"51705";"1";"0";"1861400";"228";"-1690";"-894";"239";"238";"238";"-1482";"200";"-1584";"6300";"-7100";"-7640";"49.990";"0.637";"-2354";"6925130";"1491440";"5433785";
"2019-07-27 13:00:00";"6915";"1976";"2010";"944";"30640";"603";"591";"560";"42";"239";"5";"0";"29040";"3295";"3410";"1670";"2062";"3265";"630";"4289";"52061";"1";"0";"1874213";"296";"-1850";"-1000";"240";"239";"238";"-1634";"200";"-1774";"6900";"-7760";"-8460";"49.990";"0.626";"-2556";"6925130";"1491650";"5433586";
"2019-07-27 13:05:00";"8867";"2506";"2565";"1215";"31380";"595";"593";"563";"42";"239";"5";"0";"37240";"4245";"4340";"2145";"2649";"4210";"631";"5485";"52518";"1";"0";"1890658";"622";"-2508";"-1310";"240";"239";"238";"-2200";"200";"-2296";"9540";"-10420";"-11060";"49.990";"0.600";"-3194";"6925130";"1491920";"5433349";
"2019-07-27 13:10:00";"12882";"3663";"3712";"1757";"32450";"604";"595";"563";"42";"240";"5";"0";"53755";"6070";"6250";"3100";"3861";"6130";"631";"8743";"53246";"1";"0";"1916877";"1848";"-3842";"-2042";"240";"239";"239";"-3450";"200";"-3550";"16280";"-15960";"-17060";"49.980";"0.510";"-4028";"6925130";"1492250";"5433037";
"2019-07-27 13:15:00";"19141";"5399";"5472";"2556";"34030";"598";"593";"561";"42";"240";"5";"0";"79960";"9155";"9315";"4605";"5654";"9140";"627";"12832";"54315";"1";"0";"1955366";"2876";"-6006";"-3056";"240";"239";"240";"-5240";"120";"-5274";"24820";"-24960";"-25320";"49.980";"0.512";"-6190";"6925130";"1492760";"5432621";
"2019-07-27 13:20:00";"29357";"8206";"8397";"4089";"36470";"601";"591";"550";"42";"241";"5";"0";"122365";"13830";"14305";"7565";"8619";"13950";"634";"18778";"55882";"1";"0";"2011784";"4544";"-9412";"-4804";"240";"240";"241";"-8164";"94";"-8284";"38700";"-38980";"-39620";"49.990";"0.512";"-9674";"6925130";"1493560";"5432013";
"2019-07-27 13:25:00";"20595";"5969";"5998";"2870";"38220";"565";"563";"532";"42";"240";"5";"0";"85020";"10440";"10525";"5295";"6211";"10155";"599";"14389";"57084";"1";"0";"2055049";"2872";"-6512";"-3296";"240";"240";"240";"-5612";"100";"-5698";"26160";"-27020";"-27300";"49.990";"0.531";"-6948";"6925130";"1494160";"5431218";
"2019-07-27 13:30:00";"33023";"9512";"9470";"4514";"40960";"556";"554";"520";"42";"242";"5";"0";"136125";"16810";"16895";"8595";"10086";"17010";"589";"21221";"58852";"1";"0";"2118688";"4576";"-10596";"-5350";"241";"241";"241";"-9128";"122";"-9212";"42220";"-43800";"-44060";"49.980";"0.531";"-11370";"6925130";"1495100";"5430472";
"2019-07-27 13:35:00";"29222";"8213";"8267";"4087";"43370";"556";"556";"513";"43";"242";"5";"0";"122280";"14855";"14810";"7915";"8899";"15290";"590";"18658";"60403";"1";"0";"2174520";"4002";"-9408";"-4724";"241";"241";"241";"-8114";"114";"-8126";"37440";"-35940";"-35900";"49.970";"0.533";"-10128";"6925130";"1495950";"5429581";
"2019-07-27 13:40:00";"35531";"10240";"10265";"4917";"46360";"540";"536";"501";"43";"242";"5";"0";"146465";"18705";"18785";"9815";"11116";"18980";"577";"23040";"62324";"1";"0";"2243677";"5016";"-11474";"-5858";"242";"241";"242";"-9944";"98";"-10090";"45900";"-43320";"-43860";"49.980";"0.525";"-12314";"6925130";"1496980";"5428656";
"2019-07-27 13:45:00";"27039";"7642";"7690";"3782";"48650";"539";"537";"490";"44";"242";"5";"0";"112530";"14170";"14365";"7760";"8145";"14100";"583";"18410";"63858";"1";"0";"2298888";"3646";"-8704";"-4372";"241";"241";"241";"-7502";"102";"-7526";"34460";"-35960";"-35900";"49.990";"0.538";"-9436";"6925130";"1497770";"5427672";
"2019-07-27 13:50:00";"28824";"8183";"8165";"3911";"51050";"529";"528";"500";"45";"242";"5";"0";"118625";"15360";"15360";"7685";"8992";"15565";"575";"19234";"65462";"1";"0";"2356632";"4296";"-9208";"-4664";"241";"241";"241";"-8002";"114";"-8026";"37500";"-38000";"-38300";"50.000";"0.516";"-9574";"6925130";"1498580";"5426905";
"2019-07-27 13:55:00";"27970";"7836";"7839";"3725";"53360";"526";"529";"498";"45";"241";"5";"0";"115885";"15090";"15005";"7535";"8607";"15210";"573";"18376";"66993";"1";"0";"2411771";"4350";"-8972";"-4510";"240";"240";"241";"-7814";"96";"-7758";"37060";"-37120";"-37140";"50.000";"0.510";"-9128";"6925130";"1499330";"5426166";
"2019-07-27 14:00:00";"14392";"4166";"4169";"1998";"54600";"526";"524";"496";"46";"239";"5";"0";"59590";"7810";"7845";"3970";"4443";"7700";"567";"11130";"67922";"1";"0";"2445212";"2080";"-4428";"-2210";"239";"239";"239";"-3858";"80";"-3838";"18300";"-18420";"-18440";"50.020";"0.520";"-4556";"6925130";"1499730";"5425530";
"2019-07-27 14:05:00";"11669";"3287";"3316";"1545";"55550";"549";"545";"519";"47";"237";"5";"0";"49550";"6035";"6110";"2975";"3531";"5995";"595";"7519";"68547";"1";"0";"2467722";"1642";"-3572";"-1810";"238";"237";"237";"-3076";"80";"-3152";"14640";"-14980";"-15220";"50.000";"0.522";"-3740";"6925130";"1500040";"5425259";
"2019-07-27 14:10:00";"31588";"8929";"8906";"4398";"58190";"568";"566";"518";"47";"242";"5";"0";"130710";"15570";"15600";"8510";"9845";"15800";"618";"21243";"70322";"1";"0";"2531593";"4942";"-10208";"-5160";"241";"241";"241";"-8834";"118";"-8868";"41840";"-42120";"-42440";"49.980";"0.512";"-10414";"6925130";"1500900";"5424577";
"2019-07-27 14:15:00";"15424";"4388";"4400";"2075";"59470";"542";"544";"516";"47";"239";"5";"0";"64525";"8105";"8100";"3990";"4707";"8025";"588";"10378";"71186";"1";"0";"2562707";"2258";"-4684";"-2434";"239";"239";"238";"-4160";"210";"-4212";"19700";"-19500";"-20300";"49.990";"0.511";"-4852";"6925130";"1501310";"5424028";
"2019-07-27 14:20:00";"22177";"6228";"6289";"2964";"61300";"552";"550";"527";"47";"240";"5";"0";"92675";"11255";"11455";"5640";"6854";"11485";"599";"13897";"72346";"1";"0";"2604465";"2762";"-6908";"-3554";"240";"239";"239";"-6030";"222";"-6132";"27580";"-28740";"-29520";"50.000";"0.541";"-7702";"6925130";"1501940";"5423513";
"2019-07-27 14:25:00";"33265";"9448";"9475";"4565";"64080";"547";"551";"514";"47";"240";"5";"0";"138815";"17255";"17270";"8975";"10198";"17155";"597";"21761";"74157";"1";"0";"2669654";"4556";"-10658";"-5436";"240";"240";"239";"-9276";"230";"-9358";"42900";"-44260";"-45000";"50.000";"0.533";"-11538";"6925130";"1502900";"5422731";
"2019-07-27 14:30:00";"24106";"6797";"6867";"3362";"66110";"537";"535";"503";"47";"239";"5";"0";"100880";"12630";"12790";"6550";"7429";"12920";"576";"16225";"75507";"1";"0";"2718257";"3042";"-7590";"-3872";"239";"239";"239";"-6612";"214";"-6658";"30360";"-31620";"-32100";"50.000";"0.546";"-8414";"6925130";"1503620";"5421793";
"2019-07-27 14:35:00";"18963";"5269";"5438";"2580";"67690";"546";"540";"510";"48";"240";"5";"0";"78885";"9720";"10135";"5095";"5628";"9765";"588";"12253";"76526";"1";"0";"2754964";"2156";"-5856";"-3062";"240";"239";"240";"-5122";"212";"-5296";"23060";"-24300";"-25400";"50.000";"0.556";"-6758";"6925130";"1504180";"5421186";
"2019-07-27 14:40:00";"16090";"4588";"4613";"2180";"69040";"553";"548";"521";"48";"240";"5";"0";"66855";"8295";"8395";"4150";"4921";"8225";"597";"10417";"77395";"1";"0";"2786222";"1694";"-4956";"-2542";"240";"240";"240";"-4294";"162";"-4396";"19120";"-20560";"-21120";"49.990";"0.565";"-5804";"6925130";"1504660";"5420690";
"2019-07-27 14:45:00";"15857";"4502";"4532";"2137";"70360";"562";"554";"527";"48";"241";"5";"0";"65820";"8025";"8190";"4030";"4837";"8030";"604";"9976";"78225";"1";"0";"2816135";"1622";"-4936";"-2502";"241";"241";"241";"-4218";"118";"-4342";"18660";"-20400";"-20740";"50.010";"0.569";"-5810";"6925130";"1505150";"5420213";
"2019-07-27 14:50:00";"17815";"5070";"5087";"2400";"71840";"559";"558";"529";"48";"241";"5";"0";"73785";"9070";"9110";"4530";"5443";"9010";"604";"11461";"79180";"1";"0";"2850504";"2070";"-5584";"-2790";"241";"241";"241";"-4778";"108";"-4838";"21520";"-23040";"-23080";"50.000";"0.552";"-6300";"6925130";"1505680";"5419699";
"2019-07-27 14:55:00";"15315";"4375";"4404";"2080";"73120";"561";"555";"530";"48";"241";"5";"0";"63370";"7795";"7925";"3910";"4657";"7710";"602";"10485";"80054";"1";"0";"2881954";"2140";"-4752";"-2406";"241";"241";"241";"-4114";"90";"-4180";"19160";"-19680";"-19860";"50.010";"0.522";"-5018";"6925130";"1506100";"5419217";
"2019-07-27 15:00:00";"14333";"4074";"4127";"1947";"74320";"573";"560";"532";"48";"241";"5";"0";"59520";"7125";"7375";"3650";"4345";"7165";"606";"9660";"80859";"1";"0";"2910924";"2058";"-4432";"-2276";"240";"240";"241";"-3846";"84";"-3944";"18080";"-18360";"-18840";"50.010";"0.517";"-4648";"6925130";"1506490";"5418826";
"2019-07-27 15:05:00";"14385";"4083";"4146";"1953";"75510";"577";"563";"536";"48";"241";"5";"0";"59660";"7095";"7370";"3635";"4351";"7130";"610";"9687";"81665";"1";"0";"2939975";"2094";"-4448";"-2264";"241";"241";"241";"-3878";"94";"-3922";"18220";"-18340";"-18660";"50.020";"0.515";"-4622";"6925130";"1506880";"5418442";
"2019-07-27 15:10:00";"19434";"5533";"5583";"2626";"77130";"570";"565";"535";"48";"242";"5";"0";"80445";"9720";"9890";"4900";"5856";"9620";"608";"12569";"82713";"1";"0";"2977675";"2424";"-6116";"-3072";"241";"241";"241";"-5246";"98";"-5308";"23900";"-25260";"-25300";"49.990";"0.542";"-6764";"6925130";"1507440";"5417972";
"2019-07-27 15:15:00";"16071";"4581";"4620";"2187";"78470";"570";"559";"531";"48";"242";"5";"0";"66465";"8020";"8260";"4105";"4880";"8055";"604";"10452";"83584";"1";"0";"3009032";"1806";"-5012";"-2542";"241";"242";"241";"-4290";"108";"-4392";"19180";"-20620";"-20940";"50.020";"0.558";"-5746";"6925130";"1507920";"5417429";
"2019-07-27 15:20:00";"15408";"4381";"4429";"2093";"79760";"570";"558";"530";"48";"241";"5";"0";"63885";"7675";"7945";"3925";"4664";"7705";"604";"9861";"84408";"1";"0";"3038708";"1704";"-4792";"-2430";"241";"241";"240";"-4100";"112";"-4206";"18320";"-19720";"-20060";"50.020";"0.560";"-5520";"6925130";"1508380";"5416966";
"2019-07-27 15:25:00";"15655";"4456";"4500";"2129";"81060";"570";"558";"532";"48";"242";"5";"0";"64775";"7790";"8050";"3990";"4739";"7830";"605";"10069";"85247";"1";"0";"3068907";"1738";"-4870";"-2462";"242";"241";"241";"-4176";"92";"-4270";"18600";"-20060";"-20400";"50.020";"0.560";"-5598";"6925130";"1508860";"5416497";
"2019-07-27 15:30:00";"16157";"4595";"4630";"2189";"82400";"570";"558";"531";"47";"241";"5";"0";"67030";"8060";"8310";"4100";"4891";"8095";"603";"10327";"86104";"1";"0";"3099769";"1806";"-5030";"-2512";"241";"241";"241";"-4302";"100";"-4360";"19220";"-20800";"-20780";"50.000";"0.561";"-5744";"6925130";"1509340";"5416028";
"2019-07-27 15:35:00";"17870";"5107";"5128";"2428";"83900";"563";"557";"529";"47";"242";"5";"0";"73925";"9055";"9200";"4555";"5460";"9000";"603";"12074";"87111";"1";"0";"3136013";"2582";"-5608";"-2846";"241";"242";"241";"-4844";"102";"-4908";"22680";"-23080";"-23400";"49.990";"0.522";"-5880";"6925130";"1509830";"5415530";
"2019-07-27 15:40:00";"19247";"5458";"5527";"2632";"85490";"564";"561";"530";"47";"242";"5";"0";"79610";"9780";"9900";"4925";"5785";"9720";"601";"12657";"88162";"1";"0";"3173862";"2868";"-5968";"-3086";"242";"242";"242";"-5262";"214";"-5312";"24660";"-24580";"-25300";"50.000";"0.512";"-6182";"6925130";"1510340";"5415065";
"2019-07-27 15:45:00";"22657";"6477";"6477";"3082";"87360";"558";"554";"528";"47";"242";"5";"0";"93150";"11580";"11660";"5785";"6842";"11405";"598";"15295";"89437";"1";"0";"3219740";"3426";"-7056";"-3656";"242";"242";"242";"-6228";"222";"-6268";"29340";"-29020";"-29860";"50.000";"0.510";"-7282";"6925130";"1510950";"5414487";
"2019-07-27 15:50:00";"27172";"7657";"7728";"3606";"89600";"554";"547";"519";"47";"242";"5";"0";"112320";"14005";"14240";"7040";"8240";"14080";"592";"17317";"90877";"1";"0";"3271578";"3892";"-8630";"-4414";"241";"243";"242";"-7508";"204";"-7526";"35000";"-35380";"-35940";"50.000";"0.523";"-9144";"6925130";"1511700";"5413834";
"2019-07-27 15:55:00";"19558";"5681";"5765";"2758";"91280";"554";"546";"518";"47";"242";"5";"0";"79790";"10125";"10360";"5235";"6081";"9910";"594";"13755";"92025";"1";"0";"3312919";"2386";"-6104";"-3162";"241";"242";"242";"-5312";"218";"-5414";"24040";"-25060";"-25900";"50.010";"0.551";"-6884";"6925130";"1512290";"5413113";
"2019-07-27 16:00:00";"22636";"6470";"6531";"3115";"93160";"554";"554";"523";"47";"242";"5";"0";"93325";"11505";"11610";"5915";"6978";"11640";"599";"14207";"93206";"1";"0";"3355425";"2864";"-7084";"-3620";"242";"242";"242";"-6188";"206";"-6214";"28060";"-29100";"-29600";"50.020";"0.544";"-7836";"6925130";"1512950";"5412535";
"2019-07-27 16:05:00";"14995";"4265";"4347";"2074";"94420";"556";"549";"518";"48";"242";"5";"0";"61815";"7635";"7900";"3905";"4504";"7640";"590";"9879";"94029";"1";"0";"3385079";"1612";"-4558";"-2414";"242";"242";"241";"-3976";"204";"-4126";"17660";"-18720";"-19660";"50.040";"0.566";"-5356";"6925130";"1513400";"5411945";
"2019-07-27 16:10:00";"16873";"4931";"4979";"2399";"95870";"558";"551";"522";"48";"241";"5";"0";"70655";"8515";"8750";"4395";"5080";"8590";"601";"11415";"94977";"1";"0";"3419178";"1954";"-5284";"-2750";"241";"241";"240";"-4526";"96";"-4520";"20340";"-18000";"-18020";"50.020";"0.567";"-6082";"6925130";"1513920";"5411417";
"2019-07-27 16:15:00";"11339";"3183";"3232";"1508";"96800";"564";"553";"525";"48";"240";"5";"0";"47460";"5685";"5890";"2890";"3462";"5840";"601";"7057";"95565";"1";"0";"3440354";"1314";"-3448";"-1806";"241";"241";"240";"-2962";"86";"-2914";"13420";"-14260";"-14220";"50.010";"0.566";"-3950";"6925130";"1514240";"5411041";
"2019-07-27 16:20:00";"23357";"6534";"6581";"3241";"98770";"555";"554";"524";"48";"242";"5";"0";"95965";"11960";"12105";"6085";"7090";"11795";"595";"16007";"96896";"1";"0";"3488260";"3522";"-7374";"-3800";"241";"241";"241";"-6390";"98";"-6286";"30060";"-30340";"-30340";"50.030";"0.525";"-7648";"6925130";"1514890";"5410475";
"2019-07-27 16:25:00";"22411";"6200";"6386";"3028";"100610";"556";"557";"529";"48";"242";"5";"0";"92705";"11115";"11550";"5775";"6839";"11355";"603";"14942";"98134";"1";"0";"3532831";"3384";"-7108";"-3658";"241";"242";"241";"-6134";"100";"-6052";"29000";"-29240";"-29200";"50.020";"0.524";"-7382";"6925130";"1515500";"5409914";
"2019-07-27 16:30:00";"23012";"6288";"6486";"3054";"102510";"555";"550";"521";"48";"242";"5";"0";"95075";"11640";"11905";"5990";"7093";"12005";"592";"14540";"99345";"1";"0";"3576445";"3524";"-7366";"-3802";"241";"242";"242";"-6382";"88";"-6286";"30120";"-30280";"-30200";"50.030";"0.525";"-7648";"6925130";"1516130";"5409316";
